lemma,count
veto / put / dot,357
loan,357
[UNTRANSLATED] raven,357
collect / pick,357
gift,357
[UNTRANSLATED] remi,357
reluctant,357
laugh,357
fast / quick / rapid,357
to know (a fact),357
[UNTRANSLATED] sinatra,357
[UNTRANSLATED] siobhan,357
cut,357
[UNTRANSLATED] tendra,357
tolerate,357
[UNTRANSLATED] winters,357
bend,356
[UNTRANSLATED] aimee,356
germany,356
[UNTRANSLATED] apollo,356
assume,356
athens,356
athletic,356
[UNTRANSLATED] baraja,356
[UNTRANSLATED] bohannon,356
[UNTRANSLATED] booker,356
[UNTRANSLATED] burdeos,356
[UNTRANSLATED] candice,356
[UNTRANSLATED] chiquito,356
[UNTRANSLATED] coctel,356
region,356
[UNTRANSLATED] comediante,356
consecutive,356
[UNTRANSLATED] contusión,356
convert / turn,356
copy,356
cover,356
defective / flawed,356
despotism,356
deterioration,356
fire / shoot,356
[UNTRANSLATED] dresden,356
dodge / miss / throw,356
execute,356
commission,356
poison,356
[UNTRANSLATED] equivocar,356
shiver,356
skeleton,356
fruit,356
[UNTRANSLATED] galletitas,356
manage,356
[UNTRANSLATED] giscard,356
bang / knock / strike,356
[UNTRANSLATED] gregson,356
to do/make,356
ice cream / freezing / frosted,356
dutch / dutchman / dutchwoman,356
equal / the same,356
figure / imagine,356
import / matter / mind,356
incorporate,356
race start / onset / opening,356
governess,356
invest / reverse,356
[UNTRANSLATED] inés,356
the (masc.),356
lapse,356
[UNTRANSLATED] lucifer,356
[UNTRANSLATED] ma,356
sleeve,356
[UNTRANSLATED] mijail,356
minotaur,356
myth,356
killed in action / dead person / dead,356
[UNTRANSLATED] nai,356
forget,356
orphanage,356
[UNTRANSLATED] patrullar,356
perfect,356
picnic,356
pyjamas,356
frame / term / installment,356
[UNTRANSLATED] pocahontas,356
advertising,356
quark,356
burn,356
burned,356
receipt / pay slip,356
[UNTRANSLATED] retar,356
satisfactory / savings,356
sep.,356
[UNTRANSLATED] sollozo,356
[UNTRANSLATED] suicidar,356
take / borrow,356
take / borrow,356
cheat / trap,356
[UNTRANSLATED] uld,356
wandering / vagrant / tramp,356
valencian,356
[UNTRANSLATED] your,356
yugoslavia,356
group,355
loom,355
note / annotate,355
anticipation,355
[UNTRANSLATED] atemorizar,355
wasp,355
help / do,355
[UNTRANSLATED] bae,355
[UNTRANSLATED] cabrón,355
calculate / reckon,355
canarian,355
able / capable,355
warm / collapse / drop,355
jealous / zealous,355
chirac,355
[UNTRANSLATED] céline,355
deserter,355
despise,355
detain / stop / remand,355
argue,355
mask,355
[UNTRANSLATED] enzo,355
basque,355
fake / falsify,355
[UNTRANSLATED] florín,355
form,355
frustration,355
generate,355
[UNTRANSLATED] graso,355
to do/make,355
[UNTRANSLATED] iac,355
unforeseen,355
[UNTRANSLATED] increiblemente,355
[UNTRANSLATED] institucionalidad,355
insult,355
invite,355
[UNTRANSLATED] kenya,355
[UNTRANSLATED] kwan,355
tycoon,355
maniac / manic,355
mere,355
[UNTRANSLATED] merlot,355
[UNTRANSLATED] meñique,355
native,355
[UNTRANSLATED] nono,355
[UNTRANSLATED] on,355
sort / order,355
[UNTRANSLATED] paddy,355
[UNTRANSLATED] padrón,355
parody,355
paste,355
[UNTRANSLATED] paulette,355
remain,355
allow / permit,355
[UNTRANSLATED] petra,355
[UNTRANSLATED] popo,355
[UNTRANSLATED] prófugo,355
place / position / stand,355
pill,355
still,355
recommend,355
rectal,355
reflect,355
report,355
require,355
disclose / reveal,355
[UNTRANSLATED] rouge,355
feeling,355
service / web service,355
sexual,355
signal,355
underdeveloped,355
[UNTRANSLATED] tallo,355
bandage,355
[UNTRANSLATED] who,355
[UNTRANSLATED] acervo,354
aggravate,354
line / range / align,354
widely / amply,354
analyse,354
[UNTRANSLATED] aplique,354
lean / support,354
aragonese,354
round,354
frighten / scare,354
[UNTRANSLATED] atrever,354
[UNTRANSLATED] avellaneda,354
damage,354
help / do,354
year,354
[UNTRANSLATED] batido,354
[UNTRANSLATED] batlle,354
[UNTRANSLATED] bellevue,354
welcome,354
[UNTRANSLATED] bonilla,354
clinical,354
collection,354
dealer / car dealer,354
consent,354
cut / hack,354
believe / think,354
demonstrate / show,354
deposit,354
undo,354
sleep,354
to say/tell,354
[UNTRANSLATED] elite,354
employ / spend,354
[UNTRANSLATED] encía,354
come / go / step,354
wrap,354
stipulate,354
avoid / avert,354
exclude,354
terrific,354
rail-freight / rail,354
[UNTRANSLATED] forja,354
[UNTRANSLATED] gracie,354
[UNTRANSLATED] hilarante,354
homologous,354
incline / bend / bow,354
individual,354
innovative,354
islamist,354
play,354
jury,354
bookshop,354
lantern / torch,354
[UNTRANSLATED] luisa,354
maintain / hold / have,354
kill,354
put / dip,354
[UNTRANSLATED] mormón,354
[UNTRANSLATED] noonan,354
[UNTRANSLATED] omaha,354
[UNTRANSLATED] pla,354
cater,354
on time / punctually,354
to want,354
radar,354
radioactive,354
[UNTRANSLATED] rai,354
reconstruct / rebuild,354
regular / regulate,354
[UNTRANSLATED] rosalía,354
[UNTRANSLATED] setsuko,354
sofa,354
tennis,354
textual,354
[UNTRANSLATED] tinto,354
throw,354
transfer,354
[UNTRANSLATED] valera,354
[UNTRANSLATED] valeria,354
sell,354
[UNTRANSLATED] 2da,353
bear / hold / stand,353
bear / hold / stand,353
house,353
ally / allied,353
scorer,353
separate / move / avert,353
take,353
aim / note / point,353
cabinet / closet / cupboard,353
[UNTRANSLATED] artimaña,353
run,353
[UNTRANSLATED] bronx,353
basic,353
quietly,353
dine,353
[UNTRANSLATED] chances,353
buy,353
cooperative / co-op,353
canon,353
unemployed,353
detoxication,353
detain / stop / remand,353
[UNTRANSLATED] dominus,353
[UNTRANSLATED] dow,353
[UNTRANSLATED] embarazada,353
push / thrust,353
drop / come / encounter,353
disease / illness,353
train / coach,353
[UNTRANSLATED] fantasia,353
[UNTRANSLATED] farah,353
pheromone,353
inn,353
form,353
photographic,353
to have (aux.)/there is,353
hymn / anthem,353
[UNTRANSLATED] inca,353
obtrusive / inopportune,353
install / set,353
joint,353
legitimate,353
lemon,353
[UNTRANSLATED] lucian,353
[UNTRANSLATED] malhumorado,353
[UNTRANSLATED] malley,353
[UNTRANSLATED] merlyn,353
cast / mold / mould,353
[UNTRANSLATED] mr,353
musician,353
offer,353
bear,353
page / web page / webpage,353
opinion / appear / look,353
beak,353
[UNTRANSLATED] pinza,353
[UNTRANSLATED] puesta,353
polishing,353
halt / pay / pause,353
to want,353
rabanales,353
track,353
ratify,353
report,353
film / go / roll,353
pull / remove / take,353
[UNTRANSLATED] saddam,353
[UNTRANSLATED] sons,353
suction,353
toledo,353
trip,353
use / utilise,353
[UNTRANSLATED] zedillo,353
[UNTRANSLATED] adán,352
start,352
[UNTRANSLATED] añadidura,352
drink,352
[UNTRANSLATED] beltrán,352
[UNTRANSLATED] besar,352
bomb,352
pumpkin / gourd / squash,352
caliph,352
capture,352
claustrophobia,352
cms,352
comparison,352
sympathetic / understanding,352
reliable,352
birthday,352
disassemble,352
to say/tell,352
fire / shoot,352
amuse,352
[UNTRANSLATED] dolls,352
elaborate,352
elevate,352
moving,352
stick,352
[UNTRANSLATED] escupir,352
establish,352
federation,352
giddiness,352
fat,352
[UNTRANSLATED] guinda,352
[UNTRANSLATED] habias,352
hernández,352
[UNTRANSLATED] herri,352
gabble / talk / discuss,352
egalitarian,352
[UNTRANSLATED] ileso,352
wireless / cordless,352
incomplete,352
interval / intermediate,352
judge,352
[UNTRANSLATED] liverpool,352
minor / lesser / low,352
missile,352
[UNTRANSLATED] mubarak,352
buttock,352
reporter,352
october,352
[UNTRANSLATED] operario,352
mast / stick / rosewood,352
participate / take,352
perceive,352
pirate,352
premeditation,352
benefit,352
promenade,352
rare,352
[UNTRANSLATED] revuelto,352
revolver,352
[UNTRANSLATED] rociar,352
saint / holy,352
secretary / united states secretary / u.s. secretary,352
[UNTRANSLATED] sobresalto,352
apply / request / solicit,352
[UNTRANSLATED] soltura,352
blow,352
[UNTRANSLATED] tanaka,352
tender,352
[UNTRANSLATED] tontito,352
translation,352
tragically,352
be / come,352
travel / travelling,352
take / see / come,352
[UNTRANSLATED] wen,352
[UNTRANSLATED] allanar,351
america / americas,351
[UNTRANSLATED] anastasia,351
[UNTRANSLATED] andy,351
[UNTRANSLATED] animalito,351
anxiety / eagerness,351
learn,351
arm / weapon,351
trap,351
ashamed / abashed,351
[UNTRANSLATED] baal,351
[UNTRANSLATED] barrabás,351
drinker,351
baby / newborn,351
vault,351
cavalry / chivalry,351
fond / affectionate,351
[UNTRANSLATED] chai,351
cloudburst,351
film-maker,351
see / catch / get,351
consecrate,351
convince,351
cooperate,351
creole,351
clear-cut,351
[UNTRANSLATED] desbordante,351
descend,351
detain / stop / remand,351
address / direction / wind direction,351
[UNTRANSLATED] distraído,351
[UNTRANSLATED] drop,351
[UNTRANSLATED] druidas,351
love / enchant / bewitch,351
[UNTRANSLATED] enfermar,351
understand / misunderstand,351
show,351
lifestyle / style / life style,351
to be (state/location),351
[UNTRANSLATED] ev,351
exist,351
explore / browse,351
extension / extent / stretch,351
formulate,351
big / elder / great,351
save,351
hernia,351
lodge,351
[UNTRANSLATED] inn,351
[UNTRANSLATED] irena,351
iceland,351
jasmine,351
[UNTRANSLATED] jesus,351
[UNTRANSLATED] joss,351
[UNTRANSLATED] justiniano,351
youth,351
[UNTRANSLATED] kal,351
[UNTRANSLATED] lancero,351
[UNTRANSLATED] laser,351
wash,351
lion,351
come / arrive / get,351
wolf,351
elder / great / main,351
natal,351
refusal,351
[UNTRANSLATED] neurocirujano,351
harmful,351
[UNTRANSLATED] northwestern,351
nutritious / nutritional,351
forget,351
forget,351
[UNTRANSLATED] ono,351
organise,351
[UNTRANSLATED] originario,351
paralyse,351
[UNTRANSLATED] pasantía,351
[UNTRANSLATED] patterson,351
postcard / postal,351
precedent,351
premature,351
prepare / prime,351
promise / pledge,351
pig,351
branch / offshoot,351
[UNTRANSLATED] sansón,351
[UNTRANSLATED] seiya,351
[UNTRANSLATED] sepultado,351
be / suffer,351
fright / scare,351
theoretically,351
[UNTRANSLATED] toc,351
[UNTRANSLATED] trotsky,351
nut,351
technically,351
[UNTRANSLATED] uh,351
win / overcome,351
[UNTRANSLATED] very,351
[UNTRANSLATED] vítores,351
end / finish / have,350
hold,350
agitate / wave / churn,350
admiral,350
alter,350
[UNTRANSLATED] amortización,350
aim / note / point,350
risky / perilous,350
attire,350
bird / fowl,350
[UNTRANSLATED] bach,350
[UNTRANSLATED] blackpool,350
offer,350
[UNTRANSLATED] candel,350
casually,350
[UNTRANSLATED] cedar,350
civilise,350
coincide,350
competitive,350
compound,350
[UNTRANSLATED] concentrate,350
[UNTRANSLATED] confidente,350
converge,350
suit,350
set / summon,350
[UNTRANSLATED] creia,350
weaken,350
defeat,350
[UNTRANSLATED] desalojar,350
stand / highlight,350
[UNTRANSLATED] dickie,350
to say/tell,350
doubt,350
delete / eliminate,350
light,350
pit / confront,350
complicate,350
train / coach,350
effort / endeavour,350
this,350
[UNTRANSLATED] etíope,350
accuracy,350
[UNTRANSLATED] football,350
moan,350
geometry,350
drop,350
cry / shout,350
[UNTRANSLATED] grotesco,350
[UNTRANSLATED] hmmm,350
[UNTRANSLATED] insigne,350
[UNTRANSLATED] jeannie,350
[UNTRANSLATED] lagrimas,350
waste,350
mark / score,350
pet,350
matutinal,350
[UNTRANSLATED] meg,350
metropolitan,350
paladin,350
paraguayan,350
[UNTRANSLATED] patear,350
posit,350
precede / antedate,350
intend / pretend,350
prismatic,350
pronounce,350
[UNTRANSLATED] quehacer,350
[UNTRANSLATED] raudal,350
draft,350
reflect,350
repulsive,350
resignation,350
review / revise / overhaul,350
[UNTRANSLATED] rosen,350
[UNTRANSLATED] siembra,350
[UNTRANSLATED] silo,350
telemetry,350
turban,350
wind speed / speed / velocity,350
video game,350
villa,350
ebola,350
admire,349
alberto,349
[UNTRANSLATED] araujo,349
[UNTRANSLATED] armador,349
siege,349
show / peep,349
bacterium,349
neighbourhood / quarter,349
beatles,349
[UNTRANSLATED] bocota,349
kid,349
brown,349
[UNTRANSLATED] buceador,349
weariness / tiredness,349
[UNTRANSLATED] chantajear,349
collagen,349
commercial / trading,349
criterion,349
cultural,349
rest,349
displace / scroll,349
address / aim / conduct,349
dominant / pervasive,349
[UNTRANSLATED] dumbo,349
[UNTRANSLATED] elle,349
issue / give,349
[UNTRANSLATED] enamorar,349
drop / come / encounter,349
listen,349
[UNTRANSLATED] florrick,349
[UNTRANSLATED] frenado,349
[UNTRANSLATED] garabato,349
[UNTRANSLATED] gucci,349
hammock,349
bloated / puffy,349
humiliate,349
invariable / invariant,349
irascible,349
[UNTRANSLATED] iria,349
irrationality,349
[UNTRANSLATED] johannes,349
[UNTRANSLATED] joseon,349
judge,349
[UNTRANSLATED] kirsten,349
[UNTRANSLATED] laceración,349
slow,349
[UNTRANSLATED] lezama,349
call,349
background music / music,349
[UNTRANSLATED] noquear,349
gain / obtain,349
pay / go,349
palestinian,349
passivity,349
lose / miss / spend,349
incentive plan / individual incentive plan / plan,349
pompeii,349
concern,349
benefit / feature / provision,349
promising,349
[UNTRANSLATED] propiciar,349
cheese,349
rouble,349
second,349
[UNTRANSLATED] sheila,349
[UNTRANSLATED] silas,349
[UNTRANSLATED] simran,349
sophisticated,349
only,349
rubber check / heel,349
[UNTRANSLATED] travesti,349
to have/possess,349
[UNTRANSLATED] vail,349
sell,349
dress,349
abandon / quit,348
abyss,348
act,348
alien,348
pillow,348
[UNTRANSLATED] amadeo,348
loom,348
master,348
passionately,348
mud,348
[UNTRANSLATED] caddy,348
begin / commence,348
consist,348
servant,348
criticise / critique,348
skull,348
undo,348
enjoy,348
allow / give / quit,348
role model / example,348
push / thrust,348
deceptive / deceitful,348
stupor,348
eta member / member,348
faction,348
arrow,348
bottom / desktop wallpaper / long-distance road-racing,348
obtain / win / earn,348
flu,348
guide,348
to do/make,348
hideous,348
idiosyncrasy,348
illumination,348
imperialist,348
impose,348
impression / print / printing,348
include,348
[UNTRANSLATED] inculpar,348
[UNTRANSLATED] klan,348
wash / launder,348
[UNTRANSLATED] leave,348
[UNTRANSLATED] levi,348
lead,348
luxembourg,348
[UNTRANSLATED] maddy,348
maliciousness,348
average / stocking,348
miami,348
die,348
[UNTRANSLATED] musso,348
mussolini,348
[UNTRANSLATED] navegante,348
bridegroom / groom / bride,348
[UNTRANSLATED] olympia,348
nipple,348
[UNTRANSLATED] pl,348
plant,348
own / possess,348
foresee,348
ban / prohibit / forbid,348
afford / provide,348
reagent / reactive,348
[UNTRANSLATED] prefix_re_beca,348
reflection,348
assemble / bring / gather,348
[UNTRANSLATED] rory,348
[UNTRANSLATED] sabés,348
[UNTRANSLATED] shanti,348
sindical,348
surprisingly,348
dark,348
transfer,348
to have/possess,348
[UNTRANSLATED] vial,348
rape / violate,348
víctor,348
address / accost / tackle,347
accustom,347
admire,347
to (prep.),347
[UNTRANSLATED] alitas,347
lark,347
anarchy,347
ancient / antique,347
[UNTRANSLATED] aquã,347
file,347
associate,347
show / peep,347
bathe,347
[UNTRANSLATED] becky,347
bracelet,347
[UNTRANSLATED] butano,347
check,347
contraction,347
crude / raw / uncooked,347
forty,347
cover,347
carer,347
fire / sack / give,347
divert,347
[UNTRANSLATED] diabetes,347
diameter,347
clerk / employee,347
push / thrust,347
enigmatic,347
frightful,347
look / hope / expect,347
[UNTRANSLATED] farid,347
philadelphia,347
grunge,347
[UNTRANSLATED] hebrón,347
injure / wound,347
incident,347
include,347
include,347
interrogate,347
[UNTRANSLATED] keegan,347
km,347
cast / launch / sling,347
fight / struggle,347
[UNTRANSLATED] lucila,347
kill,347
[UNTRANSLATED] menoyos,347
mere,347
[UNTRANSLATED] metralleta,347
monster,347
niche,347
patriot,347
[UNTRANSLATED] pelado,347
perimeter,347
[UNTRANSLATED] pol,347
promotional,347
pulse,347
policy / insurance policy,347
[UNTRANSLATED] queroseno,347
[UNTRANSLATED] rafe,347
reactionary,347
figure / represent,347
restaurant,347
disclose / reveal,347
[UNTRANSLATED] rogers,347
[UNTRANSLATED] roz,347
[UNTRANSLATED] rubro,347
save,347
simulator,347
[UNTRANSLATED] solange,347
[UNTRANSLATED] st,347
supply / water supply,347
strip,347
convey / transmit,347
tropical,347
barter,347
value / assess / appraise,347
fan,347
[UNTRANSLATED] vernon,347
victorian,347
[UNTRANSLATED] violentamente,347
[UNTRANSLATED] warp,347
[UNTRANSLATED] world,347
acute / sharp,346
insulator / insulating,346
move,346
alignment,346
tar,346
master,346
antisocial,346
argentinian / argentine,346
atmospheric,346
[UNTRANSLATED] auténticamente,346
barclay,346
baptise / dub,346
[UNTRANSLATED] biliar,346
embroidery,346
attract / capture,346
centre / focus,346
close / lock / shut,346
basket,346
chat / talk,346
chassis,346
[UNTRANSLATED] citación,346
quail,346
compete,346
run / race,346
[UNTRANSLATED] cã,346
in / inside / within,346
dismiss,346
to say/tell,346
education,346
ephemeral,346
[UNTRANSLATED] electra,346
light,346
link,346
entity,346
scalar,346
foam,346
[UNTRANSLATED] esquivar,346
establish,346
burst,346
avoid / avert,346
flanagan,346
[UNTRANSLATED] golf,346
[UNTRANSLATED] hanukkah,346
[UNTRANSLATED] huida,346
identify,346
interpose,346
intervene / take,346
[UNTRANSLATED] jace,346
legitimate,346
[UNTRANSLATED] leonor,346
[UNTRANSLATED] limitado,346
[UNTRANSLATED] m,346
frame / framework,346
[UNTRANSLATED] marian,346
couple / marriage,346
maza,346
melange / mix / mixture,346
monsoon,346
[UNTRANSLATED] morning,346
[UNTRANSLATED] nochebuena,346
forget,346
forget,346
orgy,346
forgive,346
perfume,346
planning,346
[UNTRANSLATED] pornográfico,346
prejudice,346
reproach,346
withdrawal,346
disclose / reveal,346
revive,346
king / queen,346
greet / nod / hail,346
[UNTRANSLATED] samantha,346
mean,346
[UNTRANSLATED] sistólico,346
[UNTRANSLATED] subestación,346
tibia,346
translate,346
turbulent / troubled,346
use,346
[UNTRANSLATED] xu,346
[UNTRANSLATED] ytú,346
bore,345
clarify / clear,345
agree / remember / remind,345
[UNTRANSLATED] aditya,345
broaden / expand / enlarge,345
[UNTRANSLATED] annabel,345
attract,345
boost / increase / raise,345
[UNTRANSLATED] barcelonista,345
[UNTRANSLATED] birkhoff,345
brush / toothbrush,345
pin / nail,345
achieve / get / manage,345
qualified,345
[UNTRANSLATED] darío,345
decent,345
deduce / set,345
discover / find / unveil,345
despise,345
[UNTRANSLATED] embarazada,345
push / thrust,345
nurse,345
scare,345
[UNTRANSLATED] estadística,345
lacking,345
brotherhood / fraternity,345
[UNTRANSLATED] gennaro,345
generic,345
[UNTRANSLATED] giles,345
[UNTRANSLATED] incipiente,345
[UNTRANSLATED] kissinger,345
kosovo,345
language / programming language,345
majesty,345
case / briefcase,345
[UNTRANSLATED] maybe,345
mysterious,345
killed in action / dead person / dead,345
[UNTRANSLATED] neoyorquino,345
orient,345
caterpillar,345
straw,345
[UNTRANSLATED] pastelero,345
valid,345
[UNTRANSLATED] pornográfico,345
[UNTRANSLATED] priya,345
[UNTRANSLATED] póker,345
refer,345
[UNTRANSLATED] renacer,345
disclose / reveal,345
save,345
plain / simple,345
[UNTRANSLATED] silenciar,345
soda / sosa,345
[UNTRANSLATED] tontita,345
tribal,345
[UNTRANSLATED] tucson,345
tundra,345
grape,345
[UNTRANSLATED] ámsterdam,345
abstract,344
hold,344
ambitious,344
friendly,344
anaesthesia,344
leading article / article / paper,344
automotion,344
autonomous,344
draft,344
trick,344
[UNTRANSLATED] calificativo,344
canarian,344
candela,344
cardiac,344
marry,344
celebrate / throw,344
[UNTRANSLATED] chin,344
cinema,344
clinton,344
comfort / convenience,344
[UNTRANSLATED] dear,344
decontamination,344
sleep,344
[UNTRANSLATED] durazno,344
anger,344
hand / submit / deliver,344
[UNTRANSLATED] entremeter,344
choose,344
explore / browse,344
[UNTRANSLATED] feligrés,344
photographer,344
kitten,344
generation,344
geographic / geographical,344
to do/make,344
[UNTRANSLATED] hammer,344
[UNTRANSLATED] herald,344
[UNTRANSLATED] hornear,344
print,344
impose,344
[UNTRANSLATED] jovial,344
[UNTRANSLATED] klingon,344
[UNTRANSLATED] lavandería,344
discharge / free / release,344
[UNTRANSLATED] lúcido,344
mosque,344
[UNTRANSLATED] mole,344
[UNTRANSLATED] muhammad,344
[UNTRANSLATED] obligado,344
[UNTRANSLATED] pasquale,344
think,344
length / period / term,344
heaviness,344
veto / put / dot,344
[UNTRANSLATED] powell,344
pozuelo,344
[UNTRANSLATED] providence,344
acknowledge / recognise,344
net / network / ring,344
[UNTRANSLATED] prefix_re_ese,344
remodel / reshuffle,344
renaissance / revival,344
assemble / bring / gather,344
[UNTRANSLATED] sabroso,344
[UNTRANSLATED] sans,344
secretion,344
to be (identity/essence),344
plant / seed,344
be / soler,344
suarez,344
[UNTRANSLATED] tato,344
soap opera,344
typhoon,344
throw,344
[UNTRANSLATED] torchwood,344
torment,344
toxin,344
tragic,344
uniform,344
[UNTRANSLATED] visualmente,344
absorb,343
amazon,343
ambiguous,343
learn,343
avatar,343
aerial,343
acorn,343
[UNTRANSLATED] brinco,343
witch,343
bellicose,343
[UNTRANSLATED] chanfalla,343
collapse,343
comedy,343
compensate,343
connect,343
consent,343
believe / think,343
[UNTRANSLATED] cuch,343
[UNTRANSLATED] cumplido,343
take,343
cynical,343
distinguish,343
to give,343
[UNTRANSLATED] egoista,343
[UNTRANSLATED] emborrachar,343
funnel,343
[UNTRANSLATED] encabezado,343
disease / illness,343
enrich,343
forward / send,343
husband,343
[UNTRANSLATED] fito,343
founder,343
[UNTRANSLATED] hambriento,343
[UNTRANSLATED] hammond,343
[UNTRANSLATED] hendrix,343
[UNTRANSLATED] hombría,343
intestinal,343
jet,343
latin american,343
wash / launder,343
[UNTRANSLATED] leary,343
[UNTRANSLATED] legajo,343
light / lightweight,343
[UNTRANSLATED] mel,343
[UNTRANSLATED] mellizo,343
link,343
[UNTRANSLATED] nicola,343
occur,343
[UNTRANSLATED] osadía,343
bakery,343
split,343
ask / call / request,343
[UNTRANSLATED] penitenciario,343
perspicacity,343
promising,343
rare,343
remit,343
review,343
restitution,343
decide / resolve / settle,343
assemble / bring / gather,343
steal,343
santamaría,343
sect,343
[UNTRANSLATED] spence,343
subsystem,343
knit,343
ink,343
[UNTRANSLATED] titanes,343
[UNTRANSLATED] tomado,343
crew,343
uncle,343
[UNTRANSLATED] vaya,343
to see,343
poplar,343
receive,342
accuse,342
goodbye / adios / bye,342
appreciate,342
alimentary / food,342
line / range / align,342
move,342
amphitheatre,342
appear / show / turn,342
ruin,342
murder / assassinate,342
murder / assassinate,342
audiphone,342
boost / increase / raise,342
[UNTRANSLATED] bagaje,342
[UNTRANSLATED] baldío,342
[UNTRANSLATED] bazofia,342
[UNTRANSLATED] benton,342
[UNTRANSLATED] bondadoso,342
[UNTRANSLATED] borrado,342
[UNTRANSLATED] callar,342
[UNTRANSLATED] center,342
cereal,342
[UNTRANSLATED] che,342
circumcision,342
compare / liken,342
buy,342
drive / conduct,342
confirm,342
[UNTRANSLATED] cosaco,342
crust,342
definite / ultimate / definitive,342
depend / be,342
trip / scrolling,342
difference,342
[UNTRANSLATED] dilatado,342
push / thrust,342
[UNTRANSLATED] enrico,342
[UNTRANSLATED] ethel,342
expel / eject,342
[UNTRANSLATED] fatalidad,342
feline,342
forum,342
[UNTRANSLATED] fracasado,342
[UNTRANSLATED] frobisher,342
casting / foundry,342
examination / interrogation,342
interrupt / discontinue / disrupt,342
soap,342
juridical,342
[UNTRANSLATED] koch,342
[UNTRANSLATED] kubrick,342
toilet / basin,342
[UNTRANSLATED] laxante,342
come / arrive / get,342
carry / spend / take,342
[UNTRANSLATED] luzman,342
teaching,342
[UNTRANSLATED] mathew,342
instructor / monitor,342
[UNTRANSLATED] moreau,342
notice / sense / note,342
bank / river bank / shore,342
dark / obscure,342
otero,342
[UNTRANSLATED] ovidio,342
suffer,342
palette,342
[UNTRANSLATED] presionar,342
[UNTRANSLATED] public,342
series,342
[UNTRANSLATED] reposar,342
[UNTRANSLATED] sabueso,342
[UNTRANSLATED] signore,342
[UNTRANSLATED] smart,342
sustain,342
[UNTRANSLATED] stefano,342
her / his / its,342
size,342
cover,342
[UNTRANSLATED] tapizar,342
great-great-grandfather / great-great-grandparent / great-great-grandmother,342
[UNTRANSLATED] toque,342
[UNTRANSLATED] united,342
urgency,342
[UNTRANSLATED] velasco,342
[UNTRANSLATED] watt,342
[UNTRANSLATED] winn,342
abandon / quit,341
actuate / set / activate,341
act / perform,341
advance,341
where / whither,341
grasp,341
pad,341
encourage / warm / animate,341
unkind,341
author,341
calf,341
biologist,341
[UNTRANSLATED] bng,341
[UNTRANSLATED] brotar,341
byrne,341
face,341
debit / burden / load,341
[UNTRANSLATED] chadwick,341
[UNTRANSLATED] chopra,341
connect,341
consult,341
daily,341
[UNTRANSLATED] dawn,341
unemployed,341
[UNTRANSLATED] destrozado,341
devour,341
fire / shoot,341
connection / liaison / link,341
[UNTRANSLATED] enojar,341
hand / submit / deliver,341
training / coaching,341
scale,341
avoid / avert,341
avoid / avert,341
scoop,341
frustration,341
fundamentalist,341
gandhi,341
[UNTRANSLATED] garante,341
blow / hit / bump,341
guinea,341
figure / imagine,341
subsection,341
increase,341
indirect,341
brief / inform / report,341
intensive,341
intimidate / daunt,341
[UNTRANSLATED] jaffa,341
judge,341
[UNTRANSLATED] kandahar,341
come / arrive / get,341
carry / spend / take,341
lopez,341
[UNTRANSLATED] lúdico,341
bad / mean / nasty,341
maternal,341
[UNTRANSLATED] memphis,341
mineral,341
[UNTRANSLATED] mohammed,341
occur,341
colour / paint,341
to be able to/can,341
ask,341
[UNTRANSLATED] prentice,341
[UNTRANSLATED] principito,341
veto / put / dot,341
groove,341
[UNTRANSLATED] revertir,341
[UNTRANSLATED] rompecorazones,341
cloth / clothes / clothing,341
go / be / come,341
[UNTRANSLATED] salon,341
apply / request / solicit,341
[UNTRANSLATED] split,341
[UNTRANSLATED] suicidar,341
acting,341
[UNTRANSLATED] tico,341
calm / quiet,341
triangle,341
[UNTRANSLATED] two,341
hangman,341
[UNTRANSLATED] wesson,341
[UNTRANSLATED] xxiii,341
[UNTRANSLATED] yunque,341
hit,340
explanation / clarification,340
accompany,340
[UNTRANSLATED] ain,340
move,340
amicably,340
surprisingly / amazingly / astonishingly,340
asturias,340
make / attack / strike,340
cod,340
dance,340
[UNTRANSLATED] barney,340
[UNTRANSLATED] bosnio,340
button,340
coffee,340
load,340
punish,340
[UNTRANSLATED] collier,340
dispose / place / plant,340
comfort / convenience,340
check,340
communion,340
life sentence / sentence / conviction,340
consequent / consequential,340
constitutional,340
[UNTRANSLATED] convergència,340
corroborate,340
qualification,340
[UNTRANSLATED] debs,340
allow / give / quit,340
[UNTRANSLATED] desconocer,340
detain / stop / remand,340
dinosaur,340
allow / give / quit,340
[UNTRANSLATED] encantaria,340
[UNTRANSLATED] errar,340
choose,340
listen,340
splendid,340
[UNTRANSLATED] exagerado,340
[UNTRANSLATED] extrañar,340
fine,340
flemish,340
[UNTRANSLATED] harkonnen,340
humour / mood,340
preclude / prevent,340
infrared,340
abuse,340
integrate,340
check,340
jug,340
[UNTRANSLATED] jean,340
[UNTRANSLATED] jonathan,340
[UNTRANSLATED] kind,340
[UNTRANSLATED] lanie,340
legalise,340
maintain / hold / have,340
machine operator / engine driver,340
[UNTRANSLATED] marinar,340
[UNTRANSLATED] mediana,340
middle-of-the-road / moderate,340
move / shift,340
[UNTRANSLATED] nicki,340
[UNTRANSLATED] noona,340
norwegian,340
hear,340
operating / operative,340
halt / pay / pause,340
paula,340
toll,340
[UNTRANSLATED] pecaminoso,340
remain,340
[UNTRANSLATED] petersburgo,340
[UNTRANSLATED] pierce,340
